ID,SalePrice
1841,178238.23497570414
1842,90742.15919900966
1843,144036.78994643193
1844,174313.16813829416
1845,178529.20841277103
1846,184732.94679969116
1847,198098.64466015148
1848,33691.73960712855
1849,108648.08396001309
1850,135871.0647723362
1851,188623.857108707
1852,154952.74381797595
1853,157909.229063861
1854,223108.15360155125
1855,197823.44506696265
1856,259667.85998956993
1857,185649.61637148872
1858,169461.61176232758
1859,150147.68256875259
1860,214614.76319885606
1861,152732.6309574951
1862,321079.8791954807
1863,319588.8615072201
1864,319602.9492637231
1865,371080.9253501705
1866,361318.6261758581
1867,258647.59983988135
1868,326777.1753253994
1869,245080.13784493814
1870,250001.0849606634
1871,299076.02918842813
1872,212179.92661557
1873,261697.84929254226
1874,136573.3789863793
1875,217891.20983308763
1876,206117.7841121013
1877,227338.49338140368
1878,235119.96104457788
1879,139713.2890492562
1880,127528.4001609369
1881,268530.5607674772
1882,274024.11220572883
1883,218139.8969388353
1884,230284.29744711597
1885,272030.0717793015
1886,309564.0585444651
1887,242006.18821879168
1888,277131.22244813625
1889,198874.16873788525
1890,129815.73499539187
1891,160996.83361063577
1892,104873.50022602636
1893,135903.90295474103
1894,141357.6824483426
1895,165354.6454777002
1896,148417.9220359017
1897,145327.77508260586
1898,147717.7091746381
1899,190348.52232231834
1900,153512.14181237126
1901,173982.08357628866
1902,156061.1713132663
1903,231057.1319278287
1904,153648.70926136925
1905,203596.528681434
1906,124337.62531179623
1907,241204.53700330888
1908,130014.13795584056
1909,166514.72076440486
1910,164208.74652888934
1911,224426.87087798768
1912,307001.0768822362
1913,200785.86763280927
1914,82585.73574434256
1915,313024.4266000461
1916,43058.18432684132
1917,283480.7634930019
1918,169198.87659792654
1919,219320.03539855834
1920,179343.60121882046
1921,387146.81006098853
1922,342070.2153628519
1923,242172.58047262335
1924,269658.7812901716
1925,246647.09588450345
1926,392384.84368593676
1927,142595.4032197608
1928,168680.8088354508
1929,147899.2043813882
1930,171405.2956840066
1931,161109.660183504
1932,152862.51386107825
1933,189689.96449585003
1934,184748.49526707962
1935,188528.54558261443
1936,212885.11169688762
1937,198144.1162967655
1938,201880.7642991673
1939,287842.0437673586
1940,211736.72081287316
1941,188124.45686850333
1942,206161.3996936315
1943,237672.34847439593
1944,355485.418304604
1945,375924.3031759659
1946,192895.07534217022
1947,319029.1705109303
1948,197391.0917703043
1949,273908.2341547713
1950,212626.73642452763
1951,294807.66957912873
1952,265518.3680941834
1953,213876.12664449713
1954,210827.62333548028
1955,142734.83114311658
1956,324440.6927001212
1957,174581.86322691545
1958,310571.45436337887
1959,178413.13691213395
1960,117667.6202837842
1961,145979.82434264763
1962,125547.92565353707
1963,137204.16085557503
1964,130698.65984664054
1965,160778.344294799
1966,176210.5361357462
1967,303416.91748990206
1968,404116.89227147284
1969,374656.0406105871
1970,381370.7795120818
1971,428030.59718502255
1972,357070.32230033865
1973,324220.18680530624
1974,335686.5403250341
1975,461942.84168819094
1976,294023.31839558366
1977,364560.64172973856
1978,332859.14148430014
1979,321476.09361467883
1980,217527.93990883155
1981,334887.1588427528
1982,236839.14960997715
1983,230519.91124750348
1984,225178.21672628075
1985,239144.76030026283
1986,231089.6535748759
1987,220290.47131691306
1988,209188.1873888417
1989,232623.34176043508
1990,245780.96286480848
1991,232231.10274214894
1992,264257.33334635454
1993,215627.5822559363
1994,265873.7260093625
1995,200739.00611114
1996,300707.2830758831
1997,320425.8457065092
1998,309698.24325390026
1999,289971.26397129725
2000,312883.14728273434
2001,307309.9968048661
2002,264547.95118684863
2003,279992.64475522644
2004,316243.42019947397
2005,271995.0759860794
2006,240606.75292611617
2007,277990.9866398289
2008,245996.67833280587
2009,233712.08330088767
2010,231612.9288247563
2011,171047.374233194
2012,209395.50178423466
2013,207575.1918065524
2014,222044.2274609059
2015,243185.85851416536
2016,223153.55397657322
2017,240075.03941858385
2018,149494.60184975318
2019,146111.2397364345
2020,122614.72888790013
2021,140097.7392017722
2022,198837.7158724781
2023,168451.83541798434
2024,294687.7625633458
2025,370071.7591472334
2026,204920.44497787388
2027,177259.46929301182
2028,177485.60811127367
2029,200421.1758035594
2030,284035.9619267162
2031,264291.3811731322
2032,280743.06784613756
2033,272552.3333947431
2034,235328.94385360423
2035,226684.8198386352
2036,253231.03413832208
2037,254403.00334941817
2038,321112.7331721437
2039,247074.27069022035
2040,388249.3695924963
2041,302363.0984339355
2042,226563.4378971084
2043,197380.35876705142
2044,199264.8671300073
2045,226016.8260342916
2046,165664.27181482638
2047,147168.8724895771
2048,165053.51920113317
2049,161991.87526944035
2050,205576.10560860604
2051,130803.5368792007
2052,133998.0821366044
2053,162719.50401081474
2054,80821.53831030137
2055,161567.81406047297
2056,165744.65463899917
2057,132931.45985712687
2058,239302.87704799138
2059,154581.4785249821
2060,180514.9338234943
2061,191547.61268355662
2062,135827.95117309713
2063,141574.26309733116
2064,138032.17171315994
2065,143885.1573561879
2066,198091.10743037413
2067,143665.9645131868
2068,170783.7311882015
2069,83108.70936472331
2070,104253.87828980439
2071,106586.59565940163
2072,162851.8506223975
2073,149667.01168917437
2074,199170.78616208435
2075,167870.83277633623
2076,119520.84388599926
2077,165756.92312886173
2078,128609.96696245376
2079,161628.87109400533
2080,129894.3712034242
2081,144008.46088368795
2082,143807.105130727
2083,166514.21457972509
2084,112288.35784626813
2085,128453.93160891431
2086,137947.231418327
2087,143683.27055656354
2088,120308.86563982157
2089,90882.54461596937
2090,148171.16214122332
2091,132504.42640966678
2092,142274.27376457083
2093,164553.54380743756
2094,166006.56954710156
2095,185068.79142603462
2096,110652.99686242847
2097,107678.1536892816
2098,158836.829840558
2099,39513.80878032814
2100,54504.22736557956
2101,144158.08252806644
2102,169077.72250572
2103,114674.86993154851
2104,201706.20529359902
2105,147250.5282803302
2106,32834.04955232155
2107,248052.43701675412
2108,113584.23878497389
2109,116476.19098035156
2110,141025.48643016693
2111,184274.9434131375
2112,154819.84563357724
2113,141725.19789677422
2114,131377.06575535145
2115,191025.20748938277
2116,145159.4118794485
2117,155431.41088929932
2118,159830.6092488043
2119,121516.74246401861
2120,134943.45291810713
2121,115702.6385631843
2122,115790.47944295674
2123,109831.88916029809
2124,199819.07879944658
2125,167026.41670662194
2126,184895.29780107853
2127,165611.58940949984
2128,179306.76370225567
2129,120911.81413422426
2130,153356.84001106006
2131,179642.62627509766
2132,137859.12858388165
2133,148598.1931342549
2134,147227.81582133952
2135,107960.9899819518
2136,79742.17275165652
2137,135954.5494848254
2138,179707.5633089759
2139,170191.17473537312
2140,159955.55923347824
2141,181135.59807820266
2142,145387.1729386291
2143,175461.7884346254
2144,153945.13283531292
2145,156103.31468115654
2146,192731.78475912835
2147,182869.75863474037
2148,170559.67292089338
2149,190736.46769453422
2150,247002.26029142318
2151,148778.94620703434
2152,176297.73035170723
2153,187942.23014832902
2154,133932.65903597177
2155,155099.36571629372
2156,276176.7319325479
2157,263695.10923333606
2158,266788.28609876893
2159,272460.28965034895
2160,211095.8885650753
2161,279016.91130849184
2162,392649.58837026695
2163,378597.17557398346
2164,288077.65383447474
2165,225377.42352313892
2166,159651.56174909527
2167,234336.7056093237
2168,208221.33467543934
2169,225694.7332049664
2170,240982.92301714688
2171,164332.55356346595
2172,148377.64902696863
2173,164934.96403535013
2174,249231.71897043998
2175,293047.6051054498
2176,315794.12644594355
2177,262267.1788466077
2178,243563.93806550445
2179,166060.62338423342
2180,254221.84375151686
2181,231785.64912660242
2182,252585.7788068644
2183,228832.79421549753
2184,138803.0653197537
2185,162464.69354163896
2186,155188.93381889866
2187,187536.57635067074
2188,184787.26577641178
2189,295272.38213353686
2190,99286.33686134461
2191,90213.24872387061
2192,113568.34392211339
2193,137560.23407743374
2194,111616.10270268378
2195,137554.00090450482
2196,148148.21146851682
2197,138229.07891436512
2198,189180.55112898344
2199,217557.8839605412
2200,155597.26945312723
2201,172661.38965047745
2202,206822.28527530574
2203,171657.08099393334
2204,179998.85918222292
2205,134579.6620302177
2206,151804.7664187636
2207,214761.8740703233
2208,256852.57256505638
2209,215128.4965719922
2210,151774.75943928008
2211,140770.24763378152
2212,118387.87343057268
2213,123391.77132361202
2214,158504.134002937
2215,122880.15474332901
2216,173305.46225569048
2217,41908.29860971341
2218,104542.05550347849
2219,86084.30785818682
2220,37926.23931947615
2221,313594.7361805857
2222,288765.386192544
2223,314197.83008843614
2224,241529.278421012
2225,168800.94458352664
2226,192083.93443309225
2227,240879.52928808445
2228,318279.0644624019
2229,272270.18307206966
2230,179315.14517519466
2231,247364.9451480411
2232,197220.913723389
2233,224899.4878145793
2234,285139.8911235725
2235,258679.0077126102
2236,288597.69950509677
2237,339949.99454632285
2238,253012.7684833114
2239,130119.03446299935
2240,179232.87073420343
2241,174795.82886298012
2242,132152.77493234852
2243,123846.7543750474
2244,154907.5550700373
2245,155396.81882333962
2246,158734.31846234974
2247,137113.25897470213
2248,130436.06279023194
2249,135989.86498629503
2250,132452.0571131251
2251,142806.7209518148
2252,194238.06613270182
2253,195426.12661559088
2254,205189.31673154215
2255,209104.0432286783
2256,215432.5233029083
2257,221483.1869227112
2258,182045.41640771914
2259,190661.30814785682
2260,136593.67919875015
2261,213729.91095108291
2262,240195.6261557761
2263,361919.9233376339
2264,429116.04279110604
2265,184732.6929145127
2266,295386.84983632504
2267,380118.9344448396
2268,385316.2168063386
2269,186917.6450169295
2270,231524.21563999017
2271,245371.75904967607
2272,260053.37051309593
2273,189023.01374052637
2274,207269.68712259154
2275,185967.64196265602
2276,250086.41570777976
2277,195414.43867490144
2278,156321.95055214773
2279,146497.44285658642
2280,109861.1696883368
2281,194329.05972278176
2282,206937.665103768
2283,145391.79404977727
2284,150587.35760360962
2285,172881.033778371
2286,123452.09788338497
2287,372463.7707285816
2288,293421.27599460917
2289,329754.5639201753
2290,395380.8383151732
2291,328741.479137104
2292,400386.44565492833
2293,425433.5238881236
2294,366355.76905244717
2295,433595.31871331786
2296,256823.63183107646
2297,354561.8262323727
2298,370110.0811418373
2299,351954.20623389364
2300,325634.99474364193
2301,333184.15032977914
2302,260013.7750950207
2303,260877.2881742251
2304,247695.12498339015
2305,248386.57950830145
2306,248777.25124620114
2307,231035.33610079327
2308,274970.5324524008
2309,303809.44041682186
2310,231835.39071843546
2311,235612.25517084706
2312,197591.74763251832
2313,209183.40346352747
2314,200592.78901460883
2315,206491.21847956305
2316,223009.19900085343
2317,212987.25719226344
2318,211931.04464748627
2319,215824.85199793824
2320,195805.90773063505
2321,262106.56053872255
2322,220537.98024251222
2323,237110.04256114463
2324,245937.10794035267
2325,243678.25666854344
2326,231292.39208633872
2327,232307.64033160126
2328,259727.98039704087
2329,204497.67363079535
2330,197335.19389110478
2331,340657.243883037
2332,378046.50438718585
2333,317834.4482156448
2334,273745.385018095
2335,291990.32288091746
2336,315271.92631090694
2337,208457.0107810384
2338,266316.380219446
2339,265311.4699154971
2340,396262.51109249255
2341,235799.2883086064
2342,260264.41830837657
2343,257359.03950911394
2344,250890.75079763637
2345,250200.91125920633
2346,235318.41134459552
2347,212085.24366272741
2348,268485.34899686463
2349,191213.86174304163
2350,321005.045253902
2351,277626.63032495114
2352,276790.1126185534
2353,273028.51431548933
2354,149250.5432988677
2355,183733.67028230205
2356,182020.95743049186
2357,219619.77207597753
2358,226270.7073394467
2359,139729.2110016738
2360,135869.90815246012
2361,147942.50399157326
2362,288839.2630856055
2363,150057.984400175
2364,209934.3186377089
2365,247669.17247171997
2366,214414.75363913496
2367,239979.82607557467
2368,231455.31625303178
2369,228281.29960046746
2370,194522.16761411104
2371,202413.01744099543
2372,211403.65019974948
2373,299026.3364902936
2374,323229.82058862026
2375,258332.89214521466
2376,329536.56502743275
2377,349905.4251131206
2378,156161.98983917132
2379,220039.5814215236
2380,188538.35654286132
2381,184128.59335789966
2382,219627.1477899978
2383,220848.75384866018
2384,266945.5269759035
2385,177822.8213536869
2386,151385.6372849062
2387,148421.48378227404
2388,141870.24274581534
2389,163352.6237306565
2390,169742.37999023678
2391,134729.01794574666
2392,115792.279725995
2393,189641.4987129522
2394,171213.61489862317
2395,215990.03117697465
2396,169539.16124802842
2397,223257.45900480184
2398,130464.95826924498
2399,44682.06715257847
2400,40838.95253175247
2401,124284.74789027323
2402,151429.27912252283
2403,168726.15734894446
2404,177536.69706715774
2405,197734.16588045633
2406,157018.02143750113
2407,115786.3663154642
2408,161948.62632448273
2409,133660.22110987984
2410,204992.8821085716
2411,130352.06034115193
2412,171818.7672474771
2413,144224.08189807067
2414,160375.33037469359
2415,178480.41811678783
2416,154091.07247664384
2417,160606.94356182366
2418,138054.5196808035
2419,118759.99137887344
2420,137596.38632382895
2421,149604.1294032272
2422,128666.1643314667
2423,132419.7035041861
2424,168473.9652248118
2425,242782.51173724158
2426,148658.61343329874
2427,164275.56240764912
2428,218751.37589935225
2429,114890.83734830497
2430,135738.80735055488
2431,130099.44240471144
2432,162914.1153775472
2433,147300.68672174175
2434,157469.74243007886
2435,165936.9788064464
2436,127547.5086020261
2437,133580.89045671985
2438,143399.94991826202
2439,145003.65480336914
2440,150842.54024518232
2441,114769.9121915482
2442,121515.73004811254
2443,166845.57032496267
2444,162624.2993000491
2445,90300.76316835094
2446,153456.53961993117
2447,230326.48880662373
2448,177448.77982212245
2449,140058.81365374706
2450,190047.65407219948
2451,152048.93433164008
2452,213006.39778756385
2453,101752.58237280045
2454,141871.12119218468
2455,115978.91360679577
2456,129445.25616729169
2457,124260.18932918369
2458,160374.29734946482
2459,124478.5787541322
2460,171065.09944983205
2461,128543.1418784762
2462,134865.425721831
2463,163038.93952031957
2464,201975.189819649
2465,165049.90214541313
2466,117645.28464845748
2467,185910.72921576348
2468,126190.87274787232
2469,125799.63133651511
2470,215892.5602748637
2471,224424.41167731123
2472,203905.33979027017
2473,117089.88182740816
2474,111521.62479283045
2475,252925.3634661259
2476,130431.60586733615
2477,156551.96601409605
2478,185449.54820810133
2479,122545.65320378379
2480,168033.08981163593
2481,155346.94183355517
2482,160053.46413974377
2483,118836.62403229155
2484,139718.5793362823
2485,140296.6248241374
2486,171921.45805499057
2487,228027.87537253348
2488,203289.2553012684
2489,179719.61796618567
2490,169136.76257795125
2491,83048.6227126935
2492,203811.3655016418
2493,175109.64397125377
2494,152792.53874440564
2495,86126.27771666464
2496,255716.5601570855
2497,185592.13016895126
2498,122478.04853498377
2499,97482.48164550534
2500,117664.37364265308
2501,138815.145500852
2502,151610.59931583185
2503,91393.92271236224
2504,176401.74419303122
2505,254834.94794594723
2506,289561.9802273836
2507,300952.97440921876
2508,287244.8991996098
2509,249708.13987016398
2510,249272.63534130857
2511,209099.11029610006
2512,238925.7283435241
2513,256619.66029416316
2514,305431.34726898244
2515,151036.31136503574
2516,189641.0584730905
2517,145274.08215628593
2518,162018.29072738273
2519,264046.4994241294
2520,233470.7780195324
2521,218124.8744550202
2522,248663.05423776506
2523,146301.5177071226
2524,164249.07587990657
2525,147300.8528527019
2526,162554.01278123714
2527,146514.96340968955
2528,133405.92125448777
2529,168644.34875656574
2530,123699.14304238345
2531,258439.41686553584
2532,252316.76571513247
2533,229844.50926600533
2534,288235.5441519652
2535,297954.67313258443
2536,256947.8204232722
2537,267424.84804271284
2538,206101.33286885812
2539,227931.5332544028
2540,206738.2901616756
2541,215484.3641755075
2542,190032.05584391946
2543,169916.05099721305
2544,127377.51022167908
2545,153900.72994876327
2546,160837.25924449685
2547,180366.08607615894
2548,186578.5810659185
2549,171491.99747884893
2550,641531.5988513719
2551,185666.2575419414
2552,134792.64288612068
2553,78620.69186872765
2554,118044.91641576997
2555,136447.70048560592
2556,101391.35620927832
2557,118384.2139147871
2558,189211.59518552996
2559,155406.48477527156
2560,171441.06581902815
2561,170980.21540581243
2562,140968.5327926749
2563,150116.9137643677
2564,190870.30781147277
2565,158838.2643362858
2566,153764.75403561807
2567,135106.30814833828
2568,224992.04297333962
2569,221618.9758890532
2570,154964.4390918958
2571,178296.36778416287
2572,190075.72256465378
2573,255860.595950647
2574,303837.7830488656
2575,171542.608218473
2576,144865.59320638224
2577,200003.27182708585
2578,106002.60436145362
2579,48640.95493943672
2580,142078.14605880016
2581,139144.26810790374
2582,173002.46992027343
2583,287092.0129876961
2584,210809.5809366799
2585,222507.7198682437
2586,247797.13489287774
2587,212380.8502591804
2588,164609.39052094938
2589,181694.72538294742
2590,249677.23222250724
2591,258334.71952191918
2592,241281.70668972796
2593,275203.1579312991
2594,210711.44933778065
2595,247925.36040555988
2596,344060.69606342923
2597,219655.40361765292
2598,301329.7839630812
2599,361043.65256949933
2600,182338.80068712943
2601,177888.53547132897
2602,103095.10046929937
2603,147016.81724384383
2604,78445.20334089473
2605,106122.70211651317
2606,189579.26121315078
2607,253292.50430445303
2608,209022.63462201564
2609,172527.59289371216
2610,144919.23308110263
2611,163944.500061791
2612,162447.78379669387
2613,144078.527207277
2614,125242.6851678995
2615,195177.69586976568
2616,167701.85063302307
2617,217224.96774109482
2618,301353.42948070087
2619,226560.9035323055
2620,193700.6084546367
2621,191460.96653941897
2622,202059.83949647777
2623,262872.80850897566
2624,306621.45316807117
2625,294194.79868839186
2626,180772.16896192805
2627,177469.63699775492
2628,413831.0477977474
2629,451648.88552216976
2630,365391.3837850909
2631,427991.99715853774
2632,387239.7757085932
2633,305942.16418463906
2634,388976.09894310613
2635,194756.9863157171
2636,194838.85419836498
2637,255245.93688825076
2638,282607.43189539947
2639,224977.74032153294
2640,166130.12830665061
2641,113775.71262291927
2642,206261.96364131218
2643,121184.2208404408
2644,125871.63732912653
2645,136133.32714131215
2646,134161.97365167545
2647,143601.17439954507
2648,149102.1561110447
2649,162976.22423104927
2650,161081.51892680052
2651,185023.30240528565
2652,373534.4385435963
2653,271037.6169935162
2654,271540.572865124
2655,380745.4304354255
2656,331365.9347437982
2657,343471.0154675308
2658,309583.31814964133
2659,317799.46028602344
2660,341036.72716415895
2661,341912.9281412469
2662,371038.3629250936
2663,279367.45666241087
2664,296941.682795055
2665,322457.26037642744
2666,305596.53324276826
2667,208475.95652169595
2668,214446.04472651973
2669,207304.11620319134
2670,296937.66069757025
2671,214945.37898594266
2672,216119.206763072
2673,218062.22628363216
2674,221456.602622827
2675,200034.12662535167
2676,236584.05000643927
2677,217610.41428614673
2678,267313.18156647705
2679,289602.66658327304
2680,294621.0097953675
2681,395633.07355024165
2682,335553.3622849714
2683,448068.92132126336
2684,332416.14073799143
2685,334059.22200130665
2686,279311.6304367946
2687,305148.1840386468
2688,234133.91384585606
2689,233688.42022303998
2690,362960.8058737813
2691,210943.76253839242
2692,161287.70411053038
2693,221768.56782627112
2694,162730.12268531276
2695,227390.84212694626
2696,211129.32887740273
2697,195593.8756612778
2698,230529.5859783338
2699,197692.37056103302
2700,184667.08631820313
2701,189186.74587500573
2702,136307.73043431784
2703,169893.30137285273
2704,162529.00128632548
2705,122906.62704642663
2706,116374.24865272743
2707,142377.54237840994
2708,131426.1796713114
2709,114804.91058408297
2710,126734.11617247318
2711,322138.1608366922
2712,383269.15142642934
2713,200463.76224632413
2714,194608.05222871347
2715,190857.88930462257
2716,163140.66501733917
2717,207280.49584747423
2718,243929.6092460173
2719,180324.88978352796
2720,198920.22027477904
2721,148365.31357211812
2722,193709.91352812957
2723,185077.77272823566
2724,165097.28358692158
2725,138906.31666026628
2726,153442.48397474067
2727,209923.57654442798
2728,206376.8385253889
2729,152874.36916382518
2730,148623.2016542316
2731,143852.22241661185
2732,146301.6649324095
2733,174537.23643414982
2734,178688.42803460598
2735,162500.96441655786
